trace_id,log
0f3df282-5ab3-4246-9e10-04d6e3058d49,Timeout occurred while waiting for response.
302b2ab1-dcf7-4ae7-983f-eb67c0df4b6a,Malformed JSON received in response payload.
302b2ab1-dcf7-4ae7-983f-eb67c0df4b6a,Timeout occurred while waiting for response.
302b2ab1-dcf7-4ae7-983f-eb67c0df4b6a,SGA encountered a technical error at stage 2.
302b2ab1-dcf7-4ae7-983f-eb67c0df4b6a,System resources exhausted: CPU at 95%.
302b2ab1-dcf7-4ae7-983f-eb67c0df4b6a,Trace completed with status code 500.
f89ab094-d603-45e3-93f0-cefc22a586db,Request forwarded to backend service.
f89ab094-d603-45e3-93f0-cefc22a586db,Validation failed due to missing headers.
f89ab094-d603-45e3-93f0-cefc22a586db,"Request received by gateway, processing started."
f89ab094-d603-45e3-93f0-cefc22a586db,Retrying the request due to transient error.
29a6fb5a-79a8-4519-ab98-a5ce1cb00fd7,"Request received by gateway, processing started."
29a6fb5a-79a8-4519-ab98-a5ce1cb00fd7,Request forwarded to backend service.
29a6fb5a-79a8-4519-ab98-a5ce1cb00fd7,Error: Authentication token expired.
29a6fb5a-79a8-4519-ab98-a5ce1cb00fd7,Retrying the request due to transient error.
29a6fb5a-79a8-4519-ab98-a5ce1cb00fd7,System resources exhausted: CPU at 95%.
d55e30ab-6244-48a6-aadb-d4ff52e97bb1,Request forwarded to backend service.
d55e30ab-6244-48a6-aadb-d4ff52e97bb1,Patch deployment in progress - system running in degraded mode.
d55e30ab-6244-48a6-aadb-d4ff52e97bb1,System resources exhausted: CPU at 95%.
5536d1f6-5025-4bad-8df0-8f18d0bc5f59,Timeout occurred while waiting for response.
5536d1f6-5025-4bad-8df0-8f18d0bc5f59,SGA encountered a technical error at stage 2.
5536d1f6-5025-4bad-8df0-8f18d0bc5f59,Request forwarded to backend service.
a74707c9-598f-4060-87a4-a1c0084689ad,System resources exhausted: CPU at 95%.
a74707c9-598f-4060-87a4-a1c0084689ad,Request forwarded to backend service.
a74707c9-598f-4060-87a4-a1c0084689ad,Malformed JSON received in response payload.
a74707c9-598f-4060-87a4-a1c0084689ad,Timeout occurred while waiting for response.
a74707c9-598f-4060-87a4-a1c0084689ad,Error: Authentication token expired.
76974707-04b8-40ff-9550-9d27b2a9fa3e,"Request received by gateway, processing started."
76974707-04b8-40ff-9550-9d27b2a9fa3e,System resources exhausted: CPU at 95%.
1d10bf12-d52e-4d59-bf73-116472b9d608,System resources exhausted: CPU at 95%.
1d10bf12-d52e-4d59-bf73-116472b9d608,Patch deployment in progress - system running in degraded mode.
1d10bf12-d52e-4d59-bf73-116472b9d608,Malformed JSON received in response payload.
1d10bf12-d52e-4d59-bf73-116472b9d608,Retrying the request due to transient error.
1d10bf12-d52e-4d59-bf73-116472b9d608,"Request received by gateway, processing started."
a5ac469b-c165-4684-ae36-97f80a55c243,Trace completed with status code 500.
a5ac469b-c165-4684-ae36-97f80a55c243,Timeout occurred while waiting for response.
4c4419d3-da83-4cc4-894f-47967041da80,Error: Authentication token expired.
4c4419d3-da83-4cc4-894f-47967041da80,Retrying the request due to transient error.
4c4419d3-da83-4cc4-894f-47967041da80,Validation failed due to missing headers.
4c4419d3-da83-4cc4-894f-47967041da80,Request forwarded to backend service.
162a2d25-06ec-4cd5-a178-898d1cf068fb,Retrying the request due to transient error.
162a2d25-06ec-4cd5-a178-898d1cf068fb,System resources exhausted: CPU at 95%.
162a2d25-06ec-4cd5-a178-898d1cf068fb,"Request received by gateway, processing started."
162a2d25-06ec-4cd5-a178-898d1cf068fb,Timeout occurred while waiting for response.
162a2d25-06ec-4cd5-a178-898d1cf068fb,Validation failed due to missing headers.
f012a0e3-ac93-4422-879d-502167a314cd,SGA encountered a technical error at stage 2.
f012a0e3-ac93-4422-879d-502167a314cd,Error: Authentication token expired.
f012a0e3-ac93-4422-879d-502167a314cd,Trace completed with status code 500.
f012a0e3-ac93-4422-879d-502167a314cd,Timeout occurred while waiting for response.
f012a0e3-ac93-4422-879d-502167a314cd,Patch deployment in progress - system running in degraded mode.
91fbd687-e12c-4b4e-ad9f-c1b0ce1adc61,Retrying the request due to transient error.
91fbd687-e12c-4b4e-ad9f-c1b0ce1adc61,Validation failed due to missing headers.
91fbd687-e12c-4b4e-ad9f-c1b0ce1adc61,Malformed JSON received in response payload.
91fbd687-e12c-4b4e-ad9f-c1b0ce1adc61,Patch deployment in progress - system running in degraded mode.
6c802629-3ab1-4e22-aed1-b86dfdd77e10,Request forwarded to backend service.
6c802629-3ab1-4e22-aed1-b86dfdd77e10,SGA encountered a technical error at stage 2.
6c802629-3ab1-4e22-aed1-b86dfdd77e10,Malformed JSON received in response payload.
6c802629-3ab1-4e22-aed1-b86dfdd77e10,Retrying the request due to transient error.
782434fe-1564-4bf0-b014-f37e121f52e1,Trace completed with status code 500.
782434fe-1564-4bf0-b014-f37e121f52e1,"Request received by gateway, processing started."
782434fe-1564-4bf0-b014-f37e121f52e1,Timeout occurred while waiting for response.
782434fe-1564-4bf0-b014-f37e121f52e1,Error: Authentication token expired.
782434fe-1564-4bf0-b014-f37e121f52e1,Validation failed due to missing headers.
02dc9814-1708-4d7c-9f80-5917911224b1,"Request received by gateway, processing started."
02dc9814-1708-4d7c-9f80-5917911224b1,Validation failed due to missing headers.
02dc9814-1708-4d7c-9f80-5917911224b1,Patch deployment in progress - system running in degraded mode.
02dc9814-1708-4d7c-9f80-5917911224b1,Error: Authentication token expired.
02dc9814-1708-4d7c-9f80-5917911224b1,Retrying the request due to transient error.
59d33ccb-62dd-4fef-bb2d-dd3cd6158d8a,"Request received by gateway, processing started."
59d33ccb-62dd-4fef-bb2d-dd3cd6158d8a,SGA encountered a technical error at stage 2.
59d33ccb-62dd-4fef-bb2d-dd3cd6158d8a,Trace completed with status code 500.
59d33ccb-62dd-4fef-bb2d-dd3cd6158d8a,Patch deployment in progress - system running in degraded mode.
1298ca59-0be4-4e8c-8ce9-3b0323779d36,Error: Authentication token expired.
1298ca59-0be4-4e8c-8ce9-3b0323779d36,Retrying the request due to transient error.
1298ca59-0be4-4e8c-8ce9-3b0323779d36,Patch deployment in progress - system running in degraded mode.
ec083b2d-da93-4afc-98d2-d79fd7b77748,"Request received by gateway, processing started."
ec083b2d-da93-4afc-98d2-d79fd7b77748,System resources exhausted: CPU at 95%.
ec083b2d-da93-4afc-98d2-d79fd7b77748,Retrying the request due to transient error.
ec083b2d-da93-4afc-98d2-d79fd7b77748,Request forwarded to backend service.
ec083b2d-da93-4afc-98d2-d79fd7b77748,SGA encountered a technical error at stage 2.
4a55d18c-a2c2-4818-8c3d-f7603b64a1f2,System resources exhausted: CPU at 95%.
4a55d18c-a2c2-4818-8c3d-f7603b64a1f2,Retrying the request due to transient error.
4a55d18c-a2c2-4818-8c3d-f7603b64a1f2,Timeout occurred while waiting for response.
276583ed-e756-4b9a-a1f1-d0b3b7532c16,Validation failed due to missing headers.
276583ed-e756-4b9a-a1f1-d0b3b7532c16,Timeout occurred while waiting for response.
276583ed-e756-4b9a-a1f1-d0b3b7532c16,Error: Authentication token expired.
276583ed-e756-4b9a-a1f1-d0b3b7532c16,System resources exhausted: CPU at 95%.
2140582e-bb0c-467a-8663-74990df697cc,Retrying the request due to transient error.
2140582e-bb0c-467a-8663-74990df697cc,"Request received by gateway, processing started."
2140582e-bb0c-467a-8663-74990df697cc,Trace completed with status code 500.
2140582e-bb0c-467a-8663-74990df697cc,Patch deployment in progress - system running in degraded mode.
2140582e-bb0c-467a-8663-74990df697cc,Request forwarded to backend service.
4fac774a-d528-443b-9715-9c1666e73ccd,Request forwarded to backend service.
4fac774a-d528-443b-9715-9c1666e73ccd,Malformed JSON received in response payload.
4fac774a-d528-443b-9715-9c1666e73ccd,SGA encountered a technical error at stage 2.
4fac774a-d528-443b-9715-9c1666e73ccd,Timeout occurred while waiting for response.
4fac774a-d528-443b-9715-9c1666e73ccd,Validation failed due to missing headers.
43c93b60-375e-4d8e-a065-129ba4969b10,Retrying the request due to transient error.
43c93b60-375e-4d8e-a065-129ba4969b10,Malformed JSON received in response payload.
a15bbc27-05f9-4587-8e8e-4388550d561e,Retrying the request due to transient error.
a15bbc27-05f9-4587-8e8e-4388550d561e,System resources exhausted: CPU at 95%.
a15bbc27-05f9-4587-8e8e-4388550d561e,Validation failed due to missing headers.
3583d3aa-5867-4d0f-8655-662f7093ff3e,Validation failed due to missing headers.
3583d3aa-5867-4d0f-8655-662f7093ff3e,"Request received by gateway, processing started."
3583d3aa-5867-4d0f-8655-662f7093ff3e,SGA encountered a technical error at stage 2.
9d208139-fa86-489d-839c-c20a6c67db8c,Malformed JSON received in response payload.
9d208139-fa86-489d-839c-c20a6c67db8c,Error: Authentication token expired.
9d208139-fa86-489d-839c-c20a6c67db8c,Patch deployment in progress - system running in degraded mode.
9d208139-fa86-489d-839c-c20a6c67db8c,SGA encountered a technical error at stage 2.
9d208139-fa86-489d-839c-c20a6c67db8c,Request forwarded to backend service.
a7625490-932d-4d3d-aab3-4b484caf3093,Malformed JSON received in response payload.
a7625490-932d-4d3d-aab3-4b484caf3093,System resources exhausted: CPU at 95%.
a7625490-932d-4d3d-aab3-4b484caf3093,SGA encountered a technical error at stage 2.
a7625490-932d-4d3d-aab3-4b484caf3093,Timeout occurred while waiting for response.
a7625490-932d-4d3d-aab3-4b484caf3093,"Request received by gateway, processing started."
67254092-6066-498b-815f-8a289f25e86a,Retrying the request due to transient error.
67254092-6066-498b-815f-8a289f25e86a,Error: Authentication token expired.
64d91a41-2527-48ac-a12c-1526533f4936,Retrying the request due to transient error.
64d91a41-2527-48ac-a12c-1526533f4936,Request forwarded to backend service.
64d91a41-2527-48ac-a12c-1526533f4936,SGA encountered a technical error at stage 2.
196a888d-e1fb-4f11-ab13-be2e466adf0e,Request forwarded to backend service.
196a888d-e1fb-4f11-ab13-be2e466adf0e,"Request received by gateway, processing started."
196a888d-e1fb-4f11-ab13-be2e466adf0e,Trace completed with status code 500.
e32b4585-a7d3-4b43-80e5-a9ee0626a379,Request forwarded to backend service.
e32b4585-a7d3-4b43-80e5-a9ee0626a379,System resources exhausted: CPU at 95%.
e32b4585-a7d3-4b43-80e5-a9ee0626a379,Trace completed with status code 500.
e32b4585-a7d3-4b43-80e5-a9ee0626a379,Retrying the request due to transient error.
f1ce9fbf-2928-4eda-a849-ab8e5095e6bc,Timeout occurred while waiting for response.
f1ce9fbf-2928-4eda-a849-ab8e5095e6bc,Validation failed due to missing headers.
f1ce9fbf-2928-4eda-a849-ab8e5095e6bc,Trace completed with status code 500.
f1ce9fbf-2928-4eda-a849-ab8e5095e6bc,Patch deployment in progress - system running in degraded mode.
60439f20-6fe9-4574-8b0d-55b143a7b440,Validation failed due to missing headers.
60439f20-6fe9-4574-8b0d-55b143a7b440,System resources exhausted: CPU at 95%.
60439f20-6fe9-4574-8b0d-55b143a7b440,Error: Authentication token expired.
60439f20-6fe9-4574-8b0d-55b143a7b440,SGA encountered a technical error at stage 2.
2f6f853d-e3f4-4cc0-9c7a-b7d161e0c397,Error: Authentication token expired.
2f6f853d-e3f4-4cc0-9c7a-b7d161e0c397,Trace completed with status code 500.
1c7b8b15-6c06-4ed6-b673-08cd77d561c6,Validation failed due to missing headers.
1c7b8b15-6c06-4ed6-b673-08cd77d561c6,System resources exhausted: CPU at 95%.
ca903226-5069-4db4-9aa3-26aa15f9efd5,Trace completed with status code 500.
ca903226-5069-4db4-9aa3-26aa15f9efd5,System resources exhausted: CPU at 95%.
ca903226-5069-4db4-9aa3-26aa15f9efd5,Timeout occurred while waiting for response.
ca903226-5069-4db4-9aa3-26aa15f9efd5,Malformed JSON received in response payload.
ca903226-5069-4db4-9aa3-26aa15f9efd5,Patch deployment in progress - system running in degraded mode.
34721193-51b1-4b8f-b353-9ab719b6d59b,Timeout occurred while waiting for response.
34721193-51b1-4b8f-b353-9ab719b6d59b,Trace completed with status code 500.
34721193-51b1-4b8f-b353-9ab719b6d59b,Malformed JSON received in response payload.
34721193-51b1-4b8f-b353-9ab719b6d59b,Patch deployment in progress - system running in degraded mode.
d2f5bfef-e66b-4dee-8df5-e2ec1d16b6c4,Retrying the request due to transient error.
d2f5bfef-e66b-4dee-8df5-e2ec1d16b6c4,System resources exhausted: CPU at 95%.
d2f5bfef-e66b-4dee-8df5-e2ec1d16b6c4,Error: Authentication token expired.
be814311-957a-4ddb-af3f-2b700c234ba6,Trace completed with status code 500.
be814311-957a-4ddb-af3f-2b700c234ba6,Timeout occurred while waiting for response.
be814311-957a-4ddb-af3f-2b700c234ba6,System resources exhausted: CPU at 95%.
be814311-957a-4ddb-af3f-2b700c234ba6,Patch deployment in progress - system running in degraded mode.
be814311-957a-4ddb-af3f-2b700c234ba6,Request forwarded to backend service.
0d1696c5-5715-483a-9c6a-ffbc931e85c1,Request forwarded to backend service.
0d1696c5-5715-483a-9c6a-ffbc931e85c1,Patch deployment in progress - system running in degraded mode.
7c1fdc22-b497-4340-91bc-100a1c1b281f,"Request received by gateway, processing started."
7c1fdc22-b497-4340-91bc-100a1c1b281f,Patch deployment in progress - system running in degraded mode.
c84c71fe-1e3c-4095-8305-2687b1d19080,Retrying the request due to transient error.
c84c71fe-1e3c-4095-8305-2687b1d19080,Error: Authentication token expired.
c84c71fe-1e3c-4095-8305-2687b1d19080,Request forwarded to backend service.
c84c71fe-1e3c-4095-8305-2687b1d19080,Patch deployment in progress - system running in degraded mode.
4e4d4aca-ea39-47bf-9b8c-d9940c442f29,SGA encountered a technical error at stage 2.
4e4d4aca-ea39-47bf-9b8c-d9940c442f29,Request forwarded to backend service.
4e4d4aca-ea39-47bf-9b8c-d9940c442f29,Trace completed with status code 500.
4e4d4aca-ea39-47bf-9b8c-d9940c442f29,Malformed JSON received in response payload.
620c25da-f2c2-40a3-83cd-90828d6d9708,Retrying the request due to transient error.
620c25da-f2c2-40a3-83cd-90828d6d9708,Request forwarded to backend service.
620c25da-f2c2-40a3-83cd-90828d6d9708,Error: Authentication token expired.
f42bc17b-31fd-4bf7-8c4e-65131e258a5d,Patch deployment in progress - system running in degraded mode.
f42bc17b-31fd-4bf7-8c4e-65131e258a5d,Malformed JSON received in response payload.
f42bc17b-31fd-4bf7-8c4e-65131e258a5d,Validation failed due to missing headers.
f42bc17b-31fd-4bf7-8c4e-65131e258a5d,System resources exhausted: CPU at 95%.
c67e2f0e-2ac3-4955-b1fd-4482d3688f19,SGA encountered a technical error at stage 2.
c67e2f0e-2ac3-4955-b1fd-4482d3688f19,Request forwarded to backend service.
c67e2f0e-2ac3-4955-b1fd-4482d3688f19,Timeout occurred while waiting for response.
c67e2f0e-2ac3-4955-b1fd-4482d3688f19,Trace completed with status code 500.
528abd53-cf17-4dd6-aa46-e23dbcca168c,"Request received by gateway, processing started."
528abd53-cf17-4dd6-aa46-e23dbcca168c,SGA encountered a technical error at stage 2.
c9562903-f30b-487d-8baa-f936cefe4094,SGA encountered a technical error at stage 2.
c9562903-f30b-487d-8baa-f936cefe4094,Validation failed due to missing headers.
c9562903-f30b-487d-8baa-f936cefe4094,Malformed JSON received in response payload.
c9562903-f30b-487d-8baa-f936cefe4094,Trace completed with status code 500.
2358f67a-b89e-4d81-ba57-ed2f821ea64e,Validation failed due to missing headers.
2358f67a-b89e-4d81-ba57-ed2f821ea64e,Malformed JSON received in response payload.
2358f67a-b89e-4d81-ba57-ed2f821ea64e,Retrying the request due to transient error.
58507052-3db9-4380-920e-40d1e4786b6f,"Request received by gateway, processing started."
58507052-3db9-4380-920e-40d1e4786b6f,Request forwarded to backend service.
58507052-3db9-4380-920e-40d1e4786b6f,Timeout occurred while waiting for response.
9052041b-ffd3-4c57-aaa9-75d618b77324,System resources exhausted: CPU at 95%.
9052041b-ffd3-4c57-aaa9-75d618b77324,Timeout occurred while waiting for response.
9052041b-ffd3-4c57-aaa9-75d618b77324,Validation failed due to missing headers.
9052041b-ffd3-4c57-aaa9-75d618b77324,"Request received by gateway, processing started."
de0d11cd-c7ec-4a88-b1af-4a906377d176,Request forwarded to backend service.
de0d11cd-c7ec-4a88-b1af-4a906377d176,Validation failed due to missing headers.
bbb7b220-9cbf-4ee4-b6f2-73cdde2baafe,Validation failed due to missing headers.
bbb7b220-9cbf-4ee4-b6f2-73cdde2baafe,Malformed JSON received in response payload.
2ae9be86-33a7-49c4-a5db-485db4f5bd7a,Malformed JSON received in response payload.
2ae9be86-33a7-49c4-a5db-485db4f5bd7a,Retrying the request due to transient error.
2ae9be86-33a7-49c4-a5db-485db4f5bd7a,Validation failed due to missing headers.
2ae9be86-33a7-49c4-a5db-485db4f5bd7a,Trace completed with status code 500.
2ae9be86-33a7-49c4-a5db-485db4f5bd7a,Timeout occurred while waiting for response.
bd241a46-6966-4147-8a16-0fbc2b697e61,"Request received by gateway, processing started."
bd241a46-6966-4147-8a16-0fbc2b697e61,Request forwarded to backend service.
bd241a46-6966-4147-8a16-0fbc2b697e61,Error: Authentication token expired.
bd241a46-6966-4147-8a16-0fbc2b697e61,System resources exhausted: CPU at 95%.
28742dfc-d5f6-4e5a-874c-a5705bbbd6c2,Timeout occurred while waiting for response.
28742dfc-d5f6-4e5a-874c-a5705bbbd6c2,Retrying the request due to transient error.
28742dfc-d5f6-4e5a-874c-a5705bbbd6c2,SGA encountered a technical error at stage 2.
28742dfc-d5f6-4e5a-874c-a5705bbbd6c2,Request forwarded to backend service.
28742dfc-d5f6-4e5a-874c-a5705bbbd6c2,Validation failed due to missing headers.
6949f57a-0fe2-4830-9ed6-94cfd53ecf1a,Malformed JSON received in response payload.
6949f57a-0fe2-4830-9ed6-94cfd53ecf1a,"Request received by gateway, processing started."
d641e833-a67c-4162-9d8f-c6793f66ef0d,Retrying the request due to transient error.
d641e833-a67c-4162-9d8f-c6793f66ef0d,Patch deployment in progress - system running in degraded mode.
d641e833-a67c-4162-9d8f-c6793f66ef0d,Trace completed with status code 500.
d641e833-a67c-4162-9d8f-c6793f66ef0d,Request forwarded to backend service.
69f51cba-d61f-48ad-9c55-ef1356ab4f56,System resources exhausted: CPU at 95%.
69f51cba-d61f-48ad-9c55-ef1356ab4f56,Timeout occurred while waiting for response.
69f51cba-d61f-48ad-9c55-ef1356ab4f56,Retrying the request due to transient error.
69f51cba-d61f-48ad-9c55-ef1356ab4f56,"Request received by gateway, processing started."
3d39e407-8c01-430d-8d0d-2a27211e36dc,Malformed JSON received in response payload.
3d39e407-8c01-430d-8d0d-2a27211e36dc,Patch deployment in progress - system running in degraded mode.
3c4e7199-1d71-484a-aa20-8d1bf7240032,SGA encountered a technical error at stage 2.
3c4e7199-1d71-484a-aa20-8d1bf7240032,Timeout occurred while waiting for response.
3c4e7199-1d71-484a-aa20-8d1bf7240032,Retrying the request due to transient error.
3c4e7199-1d71-484a-aa20-8d1bf7240032,Malformed JSON received in response payload.
5f476a88-3105-406f-ade0-07d4eb0fcc33,Retrying the request due to transient error.
5f476a88-3105-406f-ade0-07d4eb0fcc33,Patch deployment in progress - system running in degraded mode.
5f476a88-3105-406f-ade0-07d4eb0fcc33,Request forwarded to backend service.
5f476a88-3105-406f-ade0-07d4eb0fcc33,Timeout occurred while waiting for response.
e16e7060-3a88-4633-a338-01cdf2bd733c,Timeout occurred while waiting for response.
e16e7060-3a88-4633-a338-01cdf2bd733c,Error: Authentication token expired.
60e311d2-a88b-46c8-a87a-cd470b14e86a,Patch deployment in progress - system running in degraded mode.
60e311d2-a88b-46c8-a87a-cd470b14e86a,Retrying the request due to transient error.
60e311d2-a88b-46c8-a87a-cd470b14e86a,Trace completed with status code 500.
60e311d2-a88b-46c8-a87a-cd470b14e86a,Request forwarded to backend service.
60e311d2-a88b-46c8-a87a-cd470b14e86a,"Request received by gateway, processing started."
0e915009-35a2-4d85-9066-5e6c0db10187,Request forwarded to backend service.
0e915009-35a2-4d85-9066-5e6c0db10187,Validation failed due to missing headers.
0e915009-35a2-4d85-9066-5e6c0db10187,Timeout occurred while waiting for response.
0e915009-35a2-4d85-9066-5e6c0db10187,Trace completed with status code 500.
0e915009-35a2-4d85-9066-5e6c0db10187,Retrying the request due to transient error.
ea39e5cb-3aec-4526-a0db-1a98bebdbe39,System resources exhausted: CPU at 95%.
ea39e5cb-3aec-4526-a0db-1a98bebdbe39,Validation failed due to missing headers.
ea39e5cb-3aec-4526-a0db-1a98bebdbe39,SGA encountered a technical error at stage 2.
ea39e5cb-3aec-4526-a0db-1a98bebdbe39,Error: Authentication token expired.
ea39e5cb-3aec-4526-a0db-1a98bebdbe39,Timeout occurred while waiting for response.
19d2227a-4934-4c9b-a680-b789e7464760,Error: Authentication token expired.
19d2227a-4934-4c9b-a680-b789e7464760,System resources exhausted: CPU at 95%.
cbc1bb9f-55df-4cd0-9fe0-8b07480b4bb5,SGA encountered a technical error at stage 2.
cbc1bb9f-55df-4cd0-9fe0-8b07480b4bb5,Request forwarded to backend service.
cec74b78-3a40-444e-816a-0d146bf1f61f,Timeout occurred while waiting for response.
cec74b78-3a40-444e-816a-0d146bf1f61f,Validation failed due to missing headers.
cec74b78-3a40-444e-816a-0d146bf1f61f,System resources exhausted: CPU at 95%.
cec74b78-3a40-444e-816a-0d146bf1f61f,Trace completed with status code 500.
cec74b78-3a40-444e-816a-0d146bf1f61f,Malformed JSON received in response payload.
93a5ffc6-d2c3-4de8-8b88-80698d27cdec,System resources exhausted: CPU at 95%.
93a5ffc6-d2c3-4de8-8b88-80698d27cdec,Error: Authentication token expired.
93a5ffc6-d2c3-4de8-8b88-80698d27cdec,Retrying the request due to transient error.
304c3987-926b-408d-ab58-458fc1e4288f,Trace completed with status code 500.
304c3987-926b-408d-ab58-458fc1e4288f,Retrying the request due to transient error.
7b5e8b54-f1ee-49c8-87d6-9fd3fd2055d2,Timeout occurred while waiting for response.
7b5e8b54-f1ee-49c8-87d6-9fd3fd2055d2,Retrying the request due to transient error.
7b5e8b54-f1ee-49c8-87d6-9fd3fd2055d2,"Request received by gateway, processing started."
7b5e8b54-f1ee-49c8-87d6-9fd3fd2055d2,Request forwarded to backend service.
7b5e8b54-f1ee-49c8-87d6-9fd3fd2055d2,System resources exhausted: CPU at 95%.
7d33d563-2457-4d15-ba17-beb311ad27d5,Patch deployment in progress - system running in degraded mode.
7d33d563-2457-4d15-ba17-beb311ad27d5,Request forwarded to backend service.
67da6969-4cb2-4600-82e5-a8876da64b72,Trace completed with status code 500.
67da6969-4cb2-4600-82e5-a8876da64b72,Validation failed due to missing headers.
67da6969-4cb2-4600-82e5-a8876da64b72,Patch deployment in progress - system running in degraded mode.
67da6969-4cb2-4600-82e5-a8876da64b72,Request forwarded to backend service.
9360fb4a-ee03-4b89-95f4-947932856a14,SGA encountered a technical error at stage 2.
9360fb4a-ee03-4b89-95f4-947932856a14,Timeout occurred while waiting for response.
9360fb4a-ee03-4b89-95f4-947932856a14,Validation failed due to missing headers.
c4b26d56-a5b4-4b85-921b-5381c2af7bb4,System resources exhausted: CPU at 95%.
c4b26d56-a5b4-4b85-921b-5381c2af7bb4,Trace completed with status code 500.
48435f0e-0d6e-4ec9-9a13-c7a1c0f64e68,Patch deployment in progress - system running in degraded mode.
48435f0e-0d6e-4ec9-9a13-c7a1c0f64e68,SGA encountered a technical error at stage 2.
48435f0e-0d6e-4ec9-9a13-c7a1c0f64e68,Trace completed with status code 500.
16a6f2d0-79c1-4450-9ffc-2c6cc19fefca,Trace completed with status code 500.
16a6f2d0-79c1-4450-9ffc-2c6cc19fefca,System resources exhausted: CPU at 95%.
16a6f2d0-79c1-4450-9ffc-2c6cc19fefca,"Request received by gateway, processing started."
da83ae79-1ce6-4bc6-a878-d76d518c5311,Patch deployment in progress - system running in degraded mode.
da83ae79-1ce6-4bc6-a878-d76d518c5311,System resources exhausted: CPU at 95%.
da83ae79-1ce6-4bc6-a878-d76d518c5311,Error: Authentication token expired.
da83ae79-1ce6-4bc6-a878-d76d518c5311,Timeout occurred while waiting for response.
da83ae79-1ce6-4bc6-a878-d76d518c5311,Validation failed due to missing headers.
ce26fd81-6c1b-4ea7-b6d1-a38872ae3325,Malformed JSON received in response payload.
ce26fd81-6c1b-4ea7-b6d1-a38872ae3325,System resources exhausted: CPU at 95%.
ce26fd81-6c1b-4ea7-b6d1-a38872ae3325,Timeout occurred while waiting for response.
ce26fd81-6c1b-4ea7-b6d1-a38872ae3325,Validation failed due to missing headers.
ce26fd81-6c1b-4ea7-b6d1-a38872ae3325,Request forwarded to backend service.
0e6da02a-6d55-4d96-867a-3fc090893c34,Validation failed due to missing headers.
0e6da02a-6d55-4d96-867a-3fc090893c34,Error: Authentication token expired.
0e6da02a-6d55-4d96-867a-3fc090893c34,Retrying the request due to transient error.
0e6da02a-6d55-4d96-867a-3fc090893c34,System resources exhausted: CPU at 95%.
0e6da02a-6d55-4d96-867a-3fc090893c34,Request forwarded to backend service.
761846f0-e23e-4cd6-800e-6ab5ffa2bf3b,SGA encountered a technical error at stage 2.
761846f0-e23e-4cd6-800e-6ab5ffa2bf3b,Error: Authentication token expired.
761846f0-e23e-4cd6-800e-6ab5ffa2bf3b,Trace completed with status code 500.
e160f5f9-5cfa-4ae4-8186-e30160059697,Retrying the request due to transient error.
e160f5f9-5cfa-4ae4-8186-e30160059697,Validation failed due to missing headers.
9269d98c-ad35-4f4f-83ed-6f612b5d4e54,Trace completed with status code 500.
9269d98c-ad35-4f4f-83ed-6f612b5d4e54,System resources exhausted: CPU at 95%.
9269d98c-ad35-4f4f-83ed-6f612b5d4e54,Error: Authentication token expired.
9269d98c-ad35-4f4f-83ed-6f612b5d4e54,Patch deployment in progress - system running in degraded mode.
86d5d009-1c77-4db8-9814-ef4eb717a961,Trace completed with status code 500.
86d5d009-1c77-4db8-9814-ef4eb717a961,SGA encountered a technical error at stage 2.
86d5d009-1c77-4db8-9814-ef4eb717a961,Malformed JSON received in response payload.
86d5d009-1c77-4db8-9814-ef4eb717a961,"Request received by gateway, processing started."
86d5d009-1c77-4db8-9814-ef4eb717a961,Error: Authentication token expired.
2d0f2ece-dda4-4f2e-89b0-7f3654edef33,Timeout occurred while waiting for response.
2d0f2ece-dda4-4f2e-89b0-7f3654edef33,System resources exhausted: CPU at 95%.
2d0f2ece-dda4-4f2e-89b0-7f3654edef33,Patch deployment in progress - system running in degraded mode.
afc665a5-5a92-4bb9-ac8f-8db3e9424118,SGA encountered a technical error at stage 2.
afc665a5-5a92-4bb9-ac8f-8db3e9424118,Timeout occurred while waiting for response.
afc665a5-5a92-4bb9-ac8f-8db3e9424118,Validation failed due to missing headers.
8c59c5c5-b765-43bb-b5e9-aeaf7b1ec60e,Retrying the request due to transient error.
8c59c5c5-b765-43bb-b5e9-aeaf7b1ec60e,Patch deployment in progress - system running in degraded mode.
8c59c5c5-b765-43bb-b5e9-aeaf7b1ec60e,Trace completed with status code 500.
8c59c5c5-b765-43bb-b5e9-aeaf7b1ec60e,Timeout occurred while waiting for response.
b1527eb4-2550-4d76-86e3-42352da26542,Request forwarded to backend service.
b1527eb4-2550-4d76-86e3-42352da26542,Error: Authentication token expired.
b1527eb4-2550-4d76-86e3-42352da26542,Retrying the request due to transient error.
b1527eb4-2550-4d76-86e3-42352da26542,Trace completed with status code 500.
b1527eb4-2550-4d76-86e3-42352da26542,Validation failed due to missing headers.
90a5240e-d3c0-48b6-98b6-17095873978d,Request forwarded to backend service.
90a5240e-d3c0-48b6-98b6-17095873978d,Trace completed with status code 500.
93cfb3ae-965a-4bc3-96ef-1bf173ae1715,Error: Authentication token expired.
93cfb3ae-965a-4bc3-96ef-1bf173ae1715,System resources exhausted: CPU at 95%.
93cfb3ae-965a-4bc3-96ef-1bf173ae1715,Trace completed with status code 500.
93cfb3ae-965a-4bc3-96ef-1bf173ae1715,Patch deployment in progress - system running in degraded mode.
93cfb3ae-965a-4bc3-96ef-1bf173ae1715,Validation failed due to missing headers.
