,incident_id,description,category,urgency,status,ci_id,cr_number,resolution,tags,incident_date,cause,app,app_name,trace_id
745,INC10745,Packet loss observed,Authentication,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, router, dns",2025-03-07,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,6fb9daf1-a4f4-47d8-be92-19fe131f0ea8
746,INC10746,Packet loss observed,Authentication,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, latency, dns",2025-02-20,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
747,INC10747,Database connection issues,Performance,High,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, dns, firewall",2025-03-04,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,9ada04da-7cab-40a4-a890-9ae714abe41e
748,INC10748,Unable to access service,Authentication,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, timeout, crash",2025-02-22,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,dffed3a8-8497-42f7-a979-9c944abdd2d4
749,INC10749,Service timeout in EU region,Connectivity,Medium,In Progress,FW001,CRQ959789,Issue resolved after thorough analysis and corrective action taken.,"firewall, crash, timeout",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
750,INC10750,Application not responding,Network,Medium,Resolved,"FW001,FW002",CRQ911238,Issue resolved after thorough analysis and corrective action taken.,"latency, crash, firewall",2025-03-18,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,71b984c1-f035-46ee-8ac5-4cee187cb3af
751,INC10751,Database connection issues,Connectivity,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, dns, crash",2025-03-06,Generic operational issue requiring investigation.,DBG,Database Group,
752,INC10752,Unable to access service,Connectivity,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"dns, router, timeout",2025-02-24,Generic operational issue requiring investigation.,NOG,Network Operations Group,
753,INC10753,Database connection issues,Database,High,Resolved,,,Resolved by restarting the impacted services and monitoring the system for stability.,"firewall, auth, timeout",2025-03-11,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
754,INC10754,High latency in application,Network,Medium,In Progress,"NW203,NW202",CRQ912702,Issue resolved after thorough analysis and corrective action taken.,"crash, auth, latency",2025-03-16,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,0fdfc5aa-aa3b-4305-be13-b7ee429a1c19
755,INC10755,Authentication failed for multiple users,Database,Medium,Resolved,"NW201,NW202,NW203",CRQ955381,Issue resolved after thorough analysis and corrective action taken.,"crash, router, auth",2025-03-10,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,809906fe-95ab-44f5-8d67-b40d98323014
756,INC10756,Database connection issues,Database,Low,Resolved,"DB103,DB102",CRQ921978,Resolved by restarting the impacted services and monitoring the system for stability.,"latency, db, timeout",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,05f2a5c6-20c5-4e54-8d2d-fd4776166708
757,INC10757,DNS lookup failed,Network,High,In Progress,NW203,CRQ956589,Issue resolved after thorough analysis and corrective action taken.,"timeout, crash, router",2025-03-03,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
758,INC10758,Firewall blocking outgoing traffic,Authentication,High,Resolved,FW003,CRQ911434,Issue resolved after thorough analysis and corrective action taken.,"firewall, crash, latency",2025-02-26,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
759,INC10759,Unable to access service,Network,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"db, firewall, latency",2025-03-05,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
760,INC10760,Database connection issues,Network,High,Resolved,FW001,CRQ988271,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, crash, firewall",2025-02-22,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
761,INC10761,Database connection issues,Network,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, timeout, latency",2025-03-09,Generic operational issue requiring investigation.,DBG,Database Group,1c8634d9-a4ec-45c8-bfcc-043c9f113706
762,INC10762,Application not responding,Network,Low,Resolved,DB103,CRQ981655,Issue resolved after thorough analysis and corrective action taken.,"router, db, timeout",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,ee2cc185-b69b-48c0-ba1e-059aa61cf511
763,INC10763,Packet loss observed,Authentication,Low,Open,,,Configuration corrected and validated with relevant teams before restoration.,"dns, latency, timeout",2025-03-01,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,c3800a9d-41f4-475d-b0b4-291da89efb8c
764,INC10764,Service timeout in EU region,Authentication,High,In Progress,"FW001,FW002,FW003",CRQ920510,Issue resolved after thorough analysis and corrective action taken.,"router, firewall, auth",2025-02-24,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,36f727a2-cbf9-4a38-b292-f047a906785d
765,INC10765,High latency in application,Connectivity,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"latency, router, db",2025-03-06,Generic operational issue requiring investigation.,DBG,Database Group,
766,INC10766,High latency in application,Authentication,Low,Open,"NW203,NW202,NW201",CRQ996672,Issue resolved after thorough analysis and corrective action taken.,"router, timeout, auth",2025-03-14,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
767,INC10767,Firewall blocking outgoing traffic,Database,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, auth, router",2025-03-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,652abe56-ed42-49d9-9b19-00825ad0ea72
768,INC10768,Application not responding,Performance,Low,In Progress,FW001,CRQ936738,Issue resolved after thorough analysis and corrective action taken.,"auth, db, firewall",2025-03-17,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,c90959d8-202e-4547-96fa-a7b430827188
769,INC10769,Service timeout in EU region,Database,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, firewall, db",2025-02-24,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,a4ba9028-8430-457b-bc22-7ccd90724a3e
770,INC10770,System rebooted unexpectedly,Performance,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, router, dns",2025-03-10,Generic operational issue requiring investigation.,NOG,Network Operations Group,38254e60-21a6-4268-8470-2552bc5b7aed
771,INC10771,System rebooted unexpectedly,Network,High,In Progress,"DB103,DB101,DB102",CRQ990971,Resolved by restarting the impacted services and monitoring the system for stability.,"db, crash, dns",2025-03-03,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,94075917-2bbe-4234-a2aa-d42c38afbfc5
772,INC10772,Packet loss observed,Performance,Medium,Resolved,,,Configuration corrected and validated with relevant teams before restoration.,"crash, latency, timeout",2025-03-16,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
773,INC10773,High latency in application,Network,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, firewall, dns",2025-02-24,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,18ce7056-601f-4093-be5e-8d5c6deb3793
774,INC10774,Firewall blocking outgoing traffic,Database,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, db, timeout",2025-02-28,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,22511825-92d6-4413-82cf-14fc499eadd7
775,INC10775,System rebooted unexpectedly,Authentication,Low,Resolved,"NW203,NW202,NW201",CRQ961694,Configuration corrected and validated with relevant teams before restoration.,"latency, timeout, crash",2025-03-12,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,189eacf5-f7ea-4842-a4d9-e2ec63ed4b37
776,INC10776,Service timeout in EU region,Performance,Medium,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"router, crash, auth",2025-03-18,Generic operational issue requiring investigation.,NOG,Network Operations Group,80b857b5-532d-4ffa-887b-f58479462b5c
777,INC10777,Application not responding,Connectivity,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"db, latency, firewall",2025-02-27,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
778,INC10778,Database connection issues,Network,Low,In Progress,DB101,CRQ937023,Issue resolved after thorough analysis and corrective action taken.,"timeout, auth, router",2025-03-21,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,54976e1d-2398-47e5-aeb1-f6929f3b1fac
779,INC10779,DNS lookup failed,Network,Low,In Progress,"DB103,DB101,DB102",CRQ975363,Issue resolved after thorough analysis and corrective action taken.,"db, dns, latency",2025-03-16,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,4492936b-1a28-42c7-a693-f5291b52a9db
780,INC10780,System rebooted unexpectedly,Performance,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"latency, timeout, crash",2025-03-21,Generic operational issue requiring investigation.,NOG,Network Operations Group,
781,INC10781,Unable to access service,Network,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, router, latency",2025-03-21,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,9bd22b1d-bea4-473a-bb6b-c3677798171a
782,INC10782,Packet loss observed,Network,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, latency, auth",2025-03-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,63272492-9791-46f9-bcfb-4b70b3c89ed6
783,INC10783,Packet loss observed,Performance,Low,Open,FW001,CRQ995852,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, timeout, db",2025-03-15,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
784,INC10784,Packet loss observed,Database,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"latency, dns, db",2025-02-20,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,c9632f29-3681-4ac6-84fa-b35858e2bbd3
785,INC10785,Database connection issues,Performance,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, crash, latency",2025-03-14,Generic operational issue requiring investigation.,DBG,Database Group,d2434cba-9b14-4b08-ae8d-abf76d1ee6d9
786,INC10786,High latency in application,Authentication,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"dns, router, db",2025-03-14,Generic operational issue requiring investigation.,DBG,Database Group,
787,INC10787,DNS lookup failed,Connectivity,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"auth, firewall, latency",2025-03-12,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,14b41fe9-fb20-426b-bf65-3b248a5ed9af
788,INC10788,Database connection issues,Connectivity,High,In Progress,DB102,CRQ996631,Issue resolved after thorough analysis and corrective action taken.,"latency, db, router",2025-03-11,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,d017eae3-4dd8-41ff-8ddc-cc087f10d509
789,INC10789,Unable to access service,Authentication,High,Open,DB102,CRQ950119,Issue resolved after thorough analysis and corrective action taken.,"auth, crash, db",2025-03-01,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,63b443c3-fb2f-4902-b5b9-b59e579a418b
790,INC10790,Service timeout in EU region,Connectivity,High,In Progress,"FW003,FW001,FW002",CRQ974370,Resolved by restarting the impacted services and monitoring the system for stability.,"firewall, db, dns",2025-03-08,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,26fcca01-d775-45de-a411-b0e2a05766eb
791,INC10791,Packet loss observed,Database,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"db, crash, latency",2025-03-09,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
792,INC10792,Unable to access service,Performance,Low,Open,"FW003,FW001",CRQ954177,Issue resolved after thorough analysis and corrective action taken.,"timeout, auth, firewall",2025-03-05,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,e987785a-b466-4266-b982-e67053dfe711
793,INC10793,Service timeout in EU region,Connectivity,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"latency, db, timeout",2025-03-19,Generic operational issue requiring investigation.,DBG,Database Group,7e590ebe-c256-4956-a09f-ade7e524f260
794,INC10794,Firewall blocking outgoing traffic,Authentication,Low,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, router, db",2025-02-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,096ede01-3671-44ec-b63d-60aadba91b40
795,INC10795,Service timeout in EU region,Connectivity,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"crash, auth, dns",2025-03-12,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,
796,INC10796,Unable to access service,Network,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, crash, db",2025-03-13,Generic operational issue requiring investigation.,DBG,Database Group,befe21f3-131d-4e3e-9c45-58eb25921be0
797,INC10797,High latency in application,Connectivity,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"db, auth, dns",2025-03-05,Generic operational issue requiring investigation.,DBG,Database Group,aca67495-7ecf-40a1-b560-b210498436a0
798,INC10798,System rebooted unexpectedly,Performance,Low,In Progress,"DB102,DB101",CRQ963677,Issue resolved after thorough analysis and corrective action taken.,"db, timeout, latency",2025-02-25,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,6dd4ef41-3c0c-48a2-8495-3b9c2a82ea67
799,INC10799,Unable to access service,Performance,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"db, auth, crash",2025-03-15,Generic operational issue requiring investigation.,DBG,Database Group,
800,INC10800,Service timeout in EU region,Network,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, router, auth",2025-03-17,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
801,INC10801,Service timeout in EU region,Performance,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, router, crash",2025-02-27,Generic operational issue requiring investigation.,NOG,Network Operations Group,90c120d3-cc81-4d54-8de8-f8dad6bf7a07
802,INC10802,Authentication failed for multiple users,Connectivity,High,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, db, router",2025-03-04,Generic operational issue requiring investigation.,DBG,Database Group,
803,INC10803,Firewall blocking outgoing traffic,Database,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, dns, db",2025-03-07,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,3923843a-55d9-4e55-8eee-355f6c212288
804,INC10804,Firewall blocking outgoing traffic,Connectivity,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"router, db, firewall",2025-02-22,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,86adef7a-7660-4138-9b3f-d5600f9de532
805,INC10805,Packet loss observed,Authentication,Low,Open,"FW002,FW003",CRQ946030,Issue resolved after thorough analysis and corrective action taken.,"auth, firewall, db",2025-03-06,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,547cee03-88ba-4c3a-b118-bbd2d35b5595
806,INC10806,Packet loss observed,Network,High,In Progress,"FW003,FW001",CRQ914955,Issue resolved after thorough analysis and corrective action taken.,"latency, crash, dns",2025-03-11,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
807,INC10807,High latency in application,Network,Low,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"db, router, firewall",2025-02-26,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
808,INC10808,Packet loss observed,Network,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"auth, timeout, crash",2025-02-27,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
809,INC10809,Packet loss observed,Connectivity,Low,In Progress,"FW001,FW003,FW002",CRQ944068,Configuration corrected and validated with relevant teams before restoration.,"db, latency, dns",2025-03-05,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,c542d4ff-10be-49fa-a738-63bef634e781
810,INC10810,Application not responding,Performance,Low,Open,"FW003,FW001,FW002",CRQ942274,Issue resolved after thorough analysis and corrective action taken.,"db, firewall, router",2025-02-19,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,758dd22d-1934-433e-9804-3da06e9c0e9d
811,INC10811,High latency in application,Network,Low,Resolved,"NW202,NW203,NW201",CRQ972107,Configuration corrected and validated with relevant teams before restoration.,"latency, crash, router",2025-03-14,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,cf9fbca7-33e9-45ca-ae73-4b80f15f1e50
812,INC10812,Unable to access service,Performance,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, router, dns",2025-03-15,Generic operational issue requiring investigation.,NOG,Network Operations Group,568c7b69-b8d4-41e8-b7e8-98a115adf823
813,INC10813,Packet loss observed,Connectivity,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, latency, dns",2025-02-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
814,INC10814,Unable to access service,Network,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, db, dns",2025-03-03,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
815,INC10815,DNS lookup failed,Connectivity,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, dns, timeout",2025-02-28,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,8e057c15-22dc-452f-97a8-7bb9625f835b
816,INC10816,High latency in application,Authentication,Low,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"crash, latency, db",2025-03-07,Generic operational issue requiring investigation.,DBG,Database Group,fdb4a504-ce28-48bc-a9ea-d7abb4e65ed5
817,INC10817,System rebooted unexpectedly,Database,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"auth, crash, timeout",2025-03-19,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,
818,INC10818,Application not responding,Performance,High,Resolved,FW003,CRQ913534,Configuration corrected and validated with relevant teams before restoration.,"db, firewall, router",2025-02-28,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,ab35403c-0d9a-45a5-ad45-f00a406325ec
819,INC10819,Unable to access service,Authentication,High,In Progress,"DB102,DB103",CRQ987415,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, dns, db",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,d2fc495b-297f-4e9b-bdd0-17820324550a
820,INC10820,Firewall blocking outgoing traffic,Network,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, dns, db",2025-03-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,07dc18ae-31ff-4f5b-9f8a-038ab7cc4a40
821,INC10821,Service timeout in EU region,Performance,Medium,Resolved,"NW201,NW202,NW203",CRQ980680,Issue resolved after thorough analysis and corrective action taken.,"latency, timeout, crash",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,d661ac99-3d60-4e4d-9b4e-3d0b124789c8
822,INC10822,High latency in application,Network,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"auth, latency, db",2025-03-14,Generic operational issue requiring investigation.,DBG,Database Group,c4becd9b-7733-4ea2-93c2-0057d1817870
823,INC10823,System rebooted unexpectedly,Network,Low,Open,"NW203,NW201,NW202",CRQ924832,Resolved by restarting the impacted services and monitoring the system for stability.,"latency, auth, dns",2025-02-28,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
824,INC10824,System rebooted unexpectedly,Performance,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, db, latency",2025-03-08,Generic operational issue requiring investigation.,DBG,Database Group,cc2789fa-a3d3-4ccd-a522-fd905f315b18
825,INC10825,Application not responding,Performance,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"db, router, dns",2025-03-03,Generic operational issue requiring investigation.,DBG,Database Group,d8b2e417-1e9d-4001-b1c4-d3b9aa5b137d
826,INC10826,DNS lookup failed,Authentication,Medium,In Progress,"FW001,FW003,FW002",CRQ940043,Issue resolved after thorough analysis and corrective action taken.,"firewall, router, auth",2025-03-18,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
827,INC10827,Firewall blocking outgoing traffic,Connectivity,High,In Progress,"FW002,FW001",CRQ977343,Resolved by restarting the impacted services and monitoring the system for stability.,"firewall, timeout, dns",2025-03-21,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
828,INC10828,Service timeout in EU region,Performance,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, latency, db",2025-03-02,Generic operational issue requiring investigation.,DBG,Database Group,
829,INC10829,Unable to access service,Database,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"db, timeout, latency",2025-02-22,Generic operational issue requiring investigation.,DBG,Database Group,5725ad91-4407-4bb0-a929-4e0fc4ae8283
830,INC10830,High latency in application,Database,High,In Progress,"NW203,NW202",CRQ936738,Configuration corrected and validated with relevant teams before restoration.,"crash, timeout, dns",2025-02-19,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,0123d2c1-e0c7-41e6-ad2f-593cdd9f6ff6
831,INC10831,Service timeout in EU region,Authentication,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"latency, db, auth",2025-03-14,Generic operational issue requiring investigation.,DBG,Database Group,
832,INC10832,Firewall blocking outgoing traffic,Connectivity,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"auth, latency, crash",2025-03-01,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,0b27da04-3531-48c6-bc05-50978694961c
833,INC10833,System rebooted unexpectedly,Network,Low,In Progress,"FW001,FW003,FW002",CRQ974677,Issue resolved after thorough analysis and corrective action taken.,"firewall, router, timeout",2025-03-16,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,e57bc329-ae84-435a-a47b-d8ccbf6a13fc
834,INC10834,System rebooted unexpectedly,Performance,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"latency, crash, db",2025-02-20,Generic operational issue requiring investigation.,DBG,Database Group,c9fc8492-1bd8-48aa-b971-fb62c0983ff4
835,INC10835,Service timeout in EU region,Network,Medium,Open,DB103,CRQ959557,Issue resolved after thorough analysis and corrective action taken.,"crash, latency, db",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
836,INC10836,Database connection issues,Database,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, auth, latency",2025-03-08,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,0db26d6f-8edc-4948-bcc2-6a4dea14ab71
837,INC10837,Application not responding,Performance,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"latency, dns, firewall",2025-03-13,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,e15dfb3b-2999-416b-93cc-289acb58d284
838,INC10838,Database connection issues,Network,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"latency, dns, router",2025-03-02,Generic operational issue requiring investigation.,DBG,Database Group,
839,INC10839,Authentication failed for multiple users,Connectivity,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"latency, db, timeout",2025-03-09,Generic operational issue requiring investigation.,DBG,Database Group,7e985acb-49b1-4502-bd32-502fff77a5b2
840,INC10840,Database connection issues,Authentication,High,Resolved,FW002,CRQ968106,Issue resolved after thorough analysis and corrective action taken.,"db, firewall, auth",2025-03-02,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,dab91b59-88e6-4bce-8514-0f40d98b1fbd
841,INC10841,DNS lookup failed,Performance,Low,In Progress,"DB103,DB102",CRQ927508,Issue resolved after thorough analysis and corrective action taken.,"dns, auth, db",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,b2cc2f1a-cff5-4157-820a-1b2274f966c1
842,INC10842,Application not responding,Authentication,Medium,In Progress,"DB101,DB102,DB103",CRQ906626,Issue resolved after thorough analysis and corrective action taken.,"db, timeout, latency",2025-02-20,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,27def959-7b7c-40c7-a02e-eecdd1e4bff4
843,INC10843,Packet loss observed,Network,Low,Open,"FW001,FW003,FW002",CRQ905717,Issue resolved after thorough analysis and corrective action taken.,"db, auth, timeout",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,4add911f-fe15-4798-9004-c568c688bc5f
844,INC10844,Application not responding,Connectivity,Medium,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"crash, db, router",2025-03-20,Generic operational issue requiring investigation.,DBG,Database Group,6202c638-a3cf-4b73-a9f7-995920083639
845,INC10845,Database connection issues,Database,Medium,Open,,,Configuration corrected and validated with relevant teams before restoration.,"timeout, auth, db",2025-03-17,Generic operational issue requiring investigation.,DBG,Database Group,
846,INC10846,DNS lookup failed,Authentication,Medium,Resolved,"DB101,DB103,DB102",CRQ920549,Resolved by restarting the impacted services and monitoring the system for stability.,"router, db, latency",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,0f3f8867-cb4e-4199-968d-3d5793f737b0
847,INC10847,DNS lookup failed,Database,Medium,Open,"FW001,FW002",CRQ917471,Configuration corrected and validated with relevant teams before restoration.,"crash, dns, firewall",2025-02-25,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
848,INC10848,Application not responding,Authentication,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"auth, db, crash",2025-02-25,Generic operational issue requiring investigation.,DBG,Database Group,c8a91504-4ebc-4bd1-b1fb-06fa96429f75
849,INC10849,DNS lookup failed,Performance,High,Open,,,Configuration corrected and validated with relevant teams before restoration.,"latency, firewall, router",2025-03-11,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,3ee2e3c1-3bfe-4117-b3a8-1d3771dea97d
850,INC10850,Firewall blocking outgoing traffic,Performance,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, router, timeout",2025-03-11,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
851,INC10851,Unable to access service,Network,Medium,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"auth, crash, firewall",2025-03-06,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
852,INC10852,Database connection issues,Network,Medium,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, timeout, firewall",2025-03-17,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
853,INC10853,Application not responding,Performance,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"db, crash, latency",2025-03-01,Generic operational issue requiring investigation.,DBG,Database Group,398bc98c-9f96-4c53-b23a-874a40956afe
854,INC10854,Application not responding,Database,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, crash, firewall",2025-03-09,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
855,INC10855,Unable to access service,Authentication,Medium,Open,"FW001,FW002",CRQ955381,Issue resolved after thorough analysis and corrective action taken.,"auth, firewall, crash",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,1e8ac7c1-7840-420c-9cce-23fc7efd7db9
856,INC10856,High latency in application,Authentication,High,Resolved,"FW002,FW003,FW001",CRQ996060,Resolved by restarting the impacted services and monitoring the system for stability.,"latency, router, firewall",2025-02-20,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,bc6974ab-b188-4f67-9e6d-d127a880d300
857,INC10857,Service timeout in EU region,Database,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"timeout, dns, firewall",2025-03-15,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,39679dc8-6046-4924-8976-7a00c178d6a8
